root,name,has_yaml,description,source_path
claude,codebase-sync,yes,"Convention discovery and rule generation from codebase analysis. Scans project structure, builds search indexes, identifies patterns, and generates enforceable rules.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\methodologies\pilot-shell\skills\codebase-sync\SKILL.md
claude,codeforces-api-client,yes,"Interface with Codeforces API for contest data, problem sets, and submissions",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\algorithms-optimization\skills\codeforces-api-client\SKILL.md
claude,codemod-executor,yes,Execute automated AST-based code transformations for large-scale refactoring and migration,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\code-migration-modernization\skills\codemod-executor\SKILL.md
claude,codemod-generator,yes,Generate automated code migration scripts (codemods),C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\sdk-platform-development\skills\codemod-generator\SKILL.md
claude,cog-braindump-capture,yes,Capture raw thoughts with automatic domain classification and vault routing,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\methodologies\cog-second-brain\skills\braindump-capture\SKILL.md
claude,cog-daily-intelligence,yes,Generate personalized verified news briefs with 7-day freshness and 95%+ source accuracy,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\methodologies\cog-second-brain\skills\daily-intelligence\SKILL.md
claude,cog-knowledge-consolidation,yes,Build structured knowledge frameworks from scattered vault notes with source attribution,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\methodologies\cog-second-brain\skills\knowledge-consolidation\SKILL.md
claude,cog-meeting-processing,yes,"Process meeting recordings and transcripts into decisions, action items, and team dynamics",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\methodologies\cog-second-brain\skills\meeting-processing\SKILL.md
claude,cog-onboarding,yes,Personalize COG Second Brain workflow through role pack selection and vault initialization,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\methodologies\cog-second-brain\skills\onboarding\SKILL.md
claude,cog-team-intelligence,yes,"Cross-reference GitHub, Linear, Slack, and PostHog with bidirectional sync for team briefs",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\methodologies\cog-second-brain\skills\team-intelligence\SKILL.md
claude,cog-url-extraction,yes,"Save URLs with auto-extracted insights, credibility scoring, and vault routing",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\methodologies\cog-second-brain\skills\url-extraction\SKILL.md
claude,cog-weekly-reflection,yes,"Cross-domain pattern analysis with personal, professional, and project domain synthesis",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\methodologies\cog-second-brain\skills\weekly-reflection\SKILL.md
claude,cohort-analyzer,yes,"Analyzes revenue cohorts, retention curves, LTV/CAC trends over time",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\venture-capital\skills\cohort-analyzer\SKILL.md
claude,collection-documentation,yes,"Create and maintain comprehensive collection records including cataloging, photography, condition documentation, and database management following AAM/ICOM standards",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\social-sciences-humanities\arts-culture\skills\collection-documentation\SKILL.md
claude,colloidal-stability-analyzer,yes,"Colloidal stability assessment skill for evaluating nanoparticle dispersion stability through zeta potential, aggregation kinetics, and shelf-life prediction",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\nanotechnology\skills\colloidal-stability-analyzer\SKILL.md
claude,color-palette-generator,yes,Generate accessible color palettes with WCAG compliance,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\ux-ui-design\skills\color-palette-generator\SKILL.md
claude,combinatorial-enumeration,yes,Combinatorial object generation and counting,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\mathematics\skills\combinatorial-enumeration\SKILL.md
claude,combinatorics-calculator,yes,Calculate combinatorial values with modular arithmetic,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\algorithms-optimization\skills\combinatorics-calculator\SKILL.md
claude,Command Development,yes,"This skill should be used when the user asks to ""create a slash command"", ""add a command"", ""write a custom command"", ""define command arguments"", ""use command frontmatter"", ""organize commands"", ""create command with file references"", ""interactive command"", ""use AskUserQuestion in command"", or needs guidance on slash command structure, YAML frontmatter fields, dynamic arguments, bash execution in commands, user interaction patterns, or command development best practices for Claude Code.",C:\Users\Treml\.claude\plugins\marketplaces\claude-code-plugins\plugins\plugin-dev\skills\command-development\SKILL.md
claude,command-development,yes,"This skill should be used when the user asks to ""create a slash command"", ""add a command"", ""write a custom command"", ""define command arguments"", ""use command frontmatter"", ""organize commands"", ""create command with file references"", ""interactive command"", ""use AskUserQuestion in command"", or needs guidance on slash command structure, YAML frontmatter fields, dynamic arguments, bash execution in commands, user interaction patterns, or command development best practices for Claude Code.",C:\Users\Treml\.claude\plugins\marketplaces\claude-plugins-official\plugins\plugin-dev\skills\command-development\SKILL.md
claude,command-development,yes,"This skill should be used when the user asks to ""create a slash command"", ""add a command"", ""write a custom command"", ""define command arguments"", ""use command frontmatter"", ""organize commands"", ""create command with file references"", ""interactive command"", ""use AskUserQuestion in command"", or needs guidance on slash command structure, YAML frontmatter fields, dynamic arguments, bash execution in commands, user interaction patterns, or command development best practices for Claude Code.",C:\Users\Treml\.claude\plugins\cache\claude-plugins-official\plugin-dev\unknown\skills\command-development\SKILL.md
claude,commander-js-scaffolder,yes,"Generate Commander.js CLI project structure with TypeScript, commands, options, and best practices. Creates a complete scaffolded CLI application ready for development.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\cli-mcp-development\skills\commander-js-scaffolder\SKILL.md
claude,communication-plan-generator,yes,Generate stakeholder communication plans and message templates for change initiatives,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\business-analysis\skills\communication-plan-generator\SKILL.md
claude,comp-benchmarking,yes,Analyze market compensation data and establish competitive pay structures,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\human-resources\skills\comp-benchmarking\SKILL.md
claude,comparable-company-analyzer,yes,"Public company comparable analysis skill with peer selection, multiple calculation, and football field visualization",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\finance-accounting\skills\comparable-company-analyzer\SKILL.md
claude,comparable-transaction-finder,yes,Searches M&A and funding databases for relevant comparable transactions,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\venture-capital\skills\comparable-transaction-finder\SKILL.md
claude,comparative-religion-analysis,yes,"Conduct phenomenological comparison of religious traditions, beliefs, practices, and institutions while maintaining methodological neutrality and scholarly rigor",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\social-sciences-humanities\philosophy\skills\comparative-religion-analysis\SKILL.md
claude,compatibility-test-matrix,yes,"Multi-version, multi-platform SDK compatibility testing",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\sdk-platform-development\skills\compatibility-test-matrix\SKILL.md
claude,Competitive Intelligence,yes,Deep competitive analysis and market monitoring capabilities for product strategy,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\product-management\skills\competitive-intel\SKILL.md
claude,competitive-intelligence,yes,Integration with competitive intelligence tools for monitoring and analysis,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\marketing\skills\competitive-intelligence\SKILL.md
claude,competitive-intelligence-tracker,yes,Competitive intelligence collection and analysis skill for systematic competitor monitoring,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\decision-intelligence\skills\competitive-intelligence-tracker\SKILL.md
claude,competitive-landscape-analyzer,yes,"Automated competitive mapping with funding history, product positioning, market share",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\venture-capital\skills\competitive-landscape-analyzer\SKILL.md
claude,competitor-analysis,yes,Deep competitive intelligence and market positioning analysis,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\business\entrepreneurship\skills\competitor-analysis\SKILL.md
claude,completion-verification,no,,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\methodologies\planning-with-files\skills\completion-verification\SKILL.md
claude,complexity-analyzer,yes,"Automated Big-O complexity analysis of code and algorithms. Performs static analysis of loop structures, recursive call trees, space complexity estimation, and amortized analysis with detailed derivation documents.",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\algorithms-optimization\skills\complexity-analyzer\SKILL.md
claude,complexity-class-oracle,yes,Classify problems into complexity classes with supporting evidence and proof strategies,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\computer-science\skills\complexity-class-oracle\SKILL.md
claude,compliance-checker,yes,"Check compliance with SOC 2, GDPR, HIPAA, and PCI-DSS standards",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\software-architecture\skills\compliance-checker\SKILL.md
claude,compliance-evidence-collector,yes,"Automated evidence collection across compliance frameworks from cloud providers, identity systems, and security tools",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\security-compliance\skills\compliance-evidence-collector\SKILL.md
claude,compliance-validator,yes,"Validate compliance during migration with rule checking, audit trails, and security control validation",C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\code-migration-modernization\skills\compliance-validator\SKILL.md
claude,component-inventory,yes,Audit and inventory existing UI components in a codebase,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\ux-ui-design\skills\component-inventory\SKILL.md
claude,composite-structures,yes,Expert skill for composite aerospace structure design and analysis,C:\Users\Treml\.claude\plugins\marketplaces\a5c.ai\library\specializations\domains\science\aerospace-engineering\skills\composite-structures\SKILL.md
